CLIENTNUM,Predicted_Spending
5351,4683.13
5352,2412.77
5353,4008.38
5354,4217.17
5355,3973.42
5356,4377.94
5357,4629.05
5358,5424.39
5359,2322.86
5360,4969.68
5361,4596.07
5362,4309.81
5363,2457.45
5364,3872.12
5365,4312.08
5366,4350.69
5367,4143.68
5368,4729.27
5369,4527.24
5370,4110.28
5371,1929.38
5372,2559.56
5373,4399.13
5374,3952.29
5375,4315.07
5376,5060.77
5377,5421.89
5378,4927.48
5379,4660.65
5380,2367.69
5381,2554.48
5382,2904.0
5383,4667.77
5384,2879.89
5385,5373.11
5386,4555.37
5387,4265.67
5388,2313.65
5389,4805.44
5390,4604.32
5391,2093.94
5392,4177.14
5393,4368.12
5394,4834.56
5395,4621.18
5396,4031.72
5397,2051.87
5398,1975.89
5399,4491.44
5400,4355.31
5401,4325.42
5402,4618.81
5403,2604.45
5404,4034.22
5405,3964.42
5406,4700.79
5407,4518.97
5408,4024.06
5409,4991.74
5410,3387.24
5411,4654.66
5412,4782.99
5413,2403.95
5414,4950.16
5415,2245.21
5416,4265.36
5417,4519.21
5418,2536.22
5419,4524.87
5420,4850.04
5421,2264.26
5422,4532.62
5423,4328.85
5424,4677.778333333334
5425,4848.28
5426,5047.82
5427,4471.02
5428,4942.01
5429,4253.53
5430,5116.52
5431,4647.31
5432,4791.09
5433,4236.46
5434,4673.8
5435,5445.95
5436,6057.0
5437,1849.5
5438,5126.06
5439,4496.94
5440,4534.36
5441,4296.87
5442,5504.94
5443,2359.55
5444,2287.03
5445,2419.83
5446,3660.08
5447,4016.01
5448,4586.5
5449,4742.56
5450,2357.18
5451,3924.99
5452,5260.11
5453,4767.15
5454,4380.92
5455,4381.27
5456,4129.72
5457,3996.77
5458,1769.01
5459,4254.12
5460,2156.49
5461,5554.51
5462,4068.47
5463,4293.41
5464,4121.06
5465,4024.7
5466,3494.44
5467,3593.55
5468,4624.48
5469,4386.4
5470,4856.66
5471,4454.93
5472,4520.81
5473,4308.81
5474,4396.37
5475,4315.62
5476,4580.95
5477,4750.25
5478,1567.46
5479,5407.31
5480,3943.28
5481,2362.726666666667
5482,3498.2
5483,4305.54
5484,4012.41
5485,4323.54
5486,3912.38
5487,3197.55
5488,4560.55
5489,4194.79
5490,4477.92
5491,2043.03
5492,3620.76
5493,4344.1
5494,4806.65
5495,4369.83
5496,4616.43
5497,4147.97
5498,2371.2
5499,4785.57
5500,4745.53
5501,4178.38
5502,3965.7
5503,1505.96
5504,4736.06
5505,5344.18
5506,3991.86
5507,2074.01
5508,4553.25
5509,4119.4
5510,5157.68
5511,4269.93
5512,4951.46
5513,2545.73
5514,6020.36
5515,3975.6
5516,4457.75
5517,4645.62
5518,3652.8
5519,5028.066666666667
5520,2060.94
5521,4451.01
5522,3798.18
5523,2302.12
5524,4495.9
5525,4431.56
5526,4820.27
5527,2774.79
5528,4225.77
5529,3699.74
5530,2230.67
5531,4309.43
5532,4479.92
5533,4368.26
5534,4422.38
5535,4266.91
5536,3418.86
5537,2305.99
5538,3983.14
5539,4976.48
5540,2260.24
5541,1737.47
5542,2048.45
5543,3930.61
5544,4706.98
5545,4123.44
5546,4480.21
5547,2467.57
5548,3640.96
5549,2458.18
5550,4245.9
5551,3584.45
5552,4679.62
5553,2291.03
5554,4668.58
5555,4469.4
5556,3829.67
5557,4507.0
5558,4228.52
5559,2369.72
5560,4203.26
5561,6666.89
5562,2296.42
5563,4658.93
5564,4972.02
5565,4294.33
5566,2131.01
5567,4184.88
5568,4870.99
5569,3958.21
5570,4031.69
5571,1811.71
5572,4509.26
5573,4262.92
5574,4165.88
5575,4799.58
5576,3860.76
5577,4375.12
5578,4704.25
5579,4448.73
5580,5462.2
5581,3339.32
5582,4791.7
5583,4336.54
5584,4461.91
5585,4209.48
5586,3924.41
5587,4103.51
5588,2052.28
5589,4671.44
5590,4850.4
5591,4655.22
5592,2674.83
5593,4416.17
5594,4444.59
5595,6518.59
5596,4589.43
5597,4690.61
5598,4487.02
5599,2291.77
5600,4138.13
5601,4856.04
5602,2223.74
5603,4327.82
5604,4827.15
5605,2090.76
5606,4585.52
5607,4448.4
5608,4533.69
5609,4021.47
5610,4297.85
5611,5063.6
5612,4166.33
5613,4278.96
5614,2355.88
5615,4008.41
5616,2224.17
5617,1856.64
5618,2338.45
5619,2676.14
5620,1898.55
5621,4839.84
5622,4337.89
5623,4984.6866666666665
5624,1790.07
5625,2306.36
5626,2613.06
5627,4552.23
5628,4570.2
5629,4028.21
5630,4383.14
5631,4162.17
5632,2087.14
5633,1925.05
5634,5008.01
5635,4200.23
5636,4783.19
5637,2697.4
5638,3774.7
5639,4770.6
5640,4213.12
5641,1778.79
5642,4453.76
5643,4481.43
5644,5007.08
5645,4593.522
5646,2887.71
5647,4876.05
5648,2126.55
5649,4634.23
5650,2215.1946666666668
5651,4205.49
5652,2106.42
5653,4531.666666666667
5654,4745.62
5655,4252.03
5656,2038.31
5657,4855.09
5658,4400.72
5659,2802.98
5660,3027.84
5661,2654.15
5662,1730.16
5663,5340.56
5664,2328.96
5665,4940.52
5666,3638.01
5667,5458.94
5668,2162.57
5669,4590.5
5670,4469.59
5671,2600.23
5672,2233.96
5673,2402.34
5674,4937.23
5675,4798.77
5676,4611.3
5677,2745.33
5678,4419.91
5679,4094.62
5680,4597.79
5681,2045.95
5682,1989.63
5683,4419.53
5684,3814.63
5685,4802.98
5686,2008.73
5687,4122.87
5688,4185.99
5689,4544.68
5690,4669.22
5691,4804.36
5692,2279.14
5693,4926.99
5694,2081.82
5695,4067.97
5696,4525.07
5697,3664.92
5698,4547.756666666667
5699,4891.48
5700,4291.38
5701,4024.0
5702,4159.95
5703,4769.49
5704,4498.22
5705,4823.746666666666
5706,5030.84
5707,4101.95
5708,4976.62
5709,4313.57
5710,4327.59
5711,2544.33
5712,4536.66
5713,4825.77
5714,2517.05
5715,4284.04
5716,5223.31
5717,4109.63
5718,5814.77
5719,4112.24
5720,4503.946666666667
5721,2141.28
5722,4250.0
5723,4667.86
5724,2456.49
5725,4491.098333333333
5726,4060.7
5727,2058.89
5728,4190.2
5729,4814.07
5730,4174.54
5731,2321.3493333333336
5732,3934.34
5733,4688.06
5734,2144.86
5735,4508.9
5736,4765.33
5737,4748.89
5738,2556.06
5739,5508.49
5740,5266.93
5741,3408.2
5742,4644.64
5743,4058.21
5744,5021.589
5745,4173.18
5746,4316.37
5747,4551.1
5748,4025.27
5749,4049.88
5750,4577.18
5751,4566.29
5752,4517.37
5753,1996.8046666666667
5754,4120.88
5755,4501.83
5756,4273.27
5757,2670.06
5758,4147.92
5759,3984.78
5760,4397.11
5761,4830.73
5762,4716.27
5763,1224.31
5764,4098.26
5765,1875.62
5766,2276.78
5767,4406.25
5768,4349.65
5769,4566.87
5770,4347.19
5771,3746.18
5772,2280.13
5773,5734.89
5774,4013.38
5775,4226.56
5776,3707.11
5777,3957.32
5778,8472.45
5779,4335.96
5780,4527.43
5781,2081.04
5782,4767.78
5783,3392.98
5784,5035.02
5785,4662.37
5786,12213.21
5787,4637.51
5788,3559.16
5789,4767.26
5790,4939.85
5791,4436.42
5792,4515.58
5793,4448.61
5794,4614.67
5795,4973.38
5796,4790.74
5797,3847.22
5798,4655.19
5799,4685.4
5800,1915.55
5801,2300.84
5802,8358.43
5803,4184.53
5804,3820.78
5805,4912.53
5806,4431.566666666667
5807,4340.68
5808,3963.05
5809,4442.08
5810,5224.28
5811,1503.88
5812,5042.38
5813,3837.84
5814,1708.66
5815,4092.53
5816,4878.76
5817,2404.62
5818,5040.64
5819,4482.03
5820,4663.486666666667
5821,4663.52
5822,4310.0
5823,2387.31
5824,4035.84
5825,3783.43
5826,4683.065
5827,4360.93
5828,4181.76
5829,2322.71
5830,4369.06
5831,5671.66
5832,4030.72
5833,3847.85
5834,4598.6
5835,4119.71
5836,2576.88
5837,4032.02
5838,2321.0966666666664
5839,4502.1
5840,5145.26
5841,4898.42
5842,4119.37
5843,4157.96
5844,4585.06
5845,4519.83
5846,3784.79
5847,4350.27
5848,4363.8
5849,4872.14
5850,5039.65
5851,2383.86
5852,2326.35
5853,4480.19
5854,4513.04
5855,2031.7
5856,4393.87
5857,2139.78
5858,3538.47
5859,4089.5
5860,4480.38
5861,4894.48
5862,4699.01
5863,3316.82
5864,4065.5
5865,5020.85
5866,4475.88
5867,4287.13
5868,4814.25
5869,4593.69
5870,4484.56
5871,3950.06
5872,4290.25
5873,4770.74
5874,1771.58
5875,5031.32
5876,4787.1
5877,4478.71
5878,2147.82
5879,4429.234718614718
5880,3732.47
5881,4116.92
5882,2411.072
5883,4508.82
5884,4209.41
5885,1662.53
5886,2140.44
5887,4079.85
5888,5001.39
5889,2499.92
5890,2312.79
5891,4577.62
5892,2194.98
5893,2591.48
5894,4831.53
5895,4013.3
5896,4763.77
5897,4682.67
5898,2483.22
5899,4253.56
5900,4415.43
5901,4779.2626666666665
5902,4924.51
5903,5129.08
5904,4268.36
5905,4700.62
5906,3768.25
5907,2262.89
5908,4466.63
5909,4447.78
5910,4466.8
5911,3586.13
5912,4207.4
5913,4003.78
5914,4935.28
5915,2052.05
5916,4280.98
5917,4354.66
5918,4147.01
5919,1908.94
5920,4426.93
5921,3918.0
5922,2563.7
5923,4154.54
5924,4781.92
5925,2507.3
5926,4475.15
5927,5043.87
5928,4112.16
5929,4312.9383333333335
5930,4515.54
5931,2556.85
5932,4307.77
5933,2668.18
5934,4842.49
5935,4701.59
5936,4716.54
5937,4429.11
5938,2612.59
5939,4672.07
5940,4403.24
5941,2752.71
5942,4240.48
5943,2349.32
5944,4386.46
5945,4782.75
5946,4959.77
5947,4191.46
5948,3978.7
5949,4019.77
5950,4551.56
5951,4028.63
5952,7446.77
5953,3181.6
5954,4648.56
5955,4306.69
5956,4260.44
5957,4510.92
5958,1666.29
5959,4430.06
5960,4557.05
5961,4429.84
5962,4588.72
5963,2044.67
5964,4431.427575757575
5965,4048.45
5966,2218.38
5967,4906.02
5968,4501.02
5969,4507.08
5970,3999.97
5971,4419.9
5972,4212.74
5973,4135.7
5974,3958.41
5975,3927.44
5976,4092.63
5977,6006.55
5978,4098.42
5979,2399.99
5980,3696.1
5981,4433.0
5982,3696.78
5983,3621.63
5984,4646.825
5985,4581.4
5986,2126.92
5987,3147.11
5988,3950.24
5989,4283.05
5990,4709.82
5991,4635.19
5992,4001.68
5993,2657.41
5994,4784.94
5995,4473.55
5996,4416.2
5997,4873.45
5998,2128.8
5999,4642.79
6000,4677.54
6001,4043.97
6002,2358.41
6003,4409.22
6004,4303.73
6005,4530.47
6006,4043.64
6007,4874.63
6008,1491.68
6009,4750.15
6010,4601.89
6011,2175.34
6012,4618.1
6013,2430.71
6014,4818.86
6015,4631.74
6016,4185.22
6017,4403.15
6018,2146.71
6019,4297.83
6020,4589.82
6021,2299.81
6022,4286.1
6023,5036.14
6024,4717.81
6025,2213.3
6026,4637.68
6027,4661.45
6028,4330.52
6029,4369.76
6030,4528.92
6031,4233.34
6032,2360.23
6033,4262.21
6034,4389.85
6035,4315.97
6036,2161.97
6037,4210.41
6038,4100.55
6039,4467.32
6040,2442.9
6041,4519.39
6042,4203.11
6043,5154.13
6044,3793.97
6045,4319.63
6046,4345.58
6047,4185.15
6048,4410.19
6049,2251.11
6050,4334.05
6051,3916.52
6052,4580.25
6053,1989.45
6054,4100.42
6055,4645.9
6056,4391.17
6057,4640.85
6058,4648.2
6059,4660.72
6060,4075.37
6061,4545.57
6062,1681.1
6063,4907.97
6064,2637.56
6065,2229.57
6066,2009.83
6067,3618.18
6068,5915.61
6069,4322.07
6070,4179.21
6071,4393.3
6072,2963.77
6073,4689.1
6074,5209.66
6075,4309.27
6076,4575.8
6077,4322.25
6078,4215.55
6079,4122.5
6080,4873.64
6081,3151.47
6082,2179.026
6083,1764.05
6084,4627.03
6085,2160.11
6086,3590.56
6087,3631.46
6088,2508.79
6089,4781.0
6090,3648.94
6091,4416.23
6092,4209.96
6093,3201.97
6094,4181.02
6095,4192.52
6096,4465.77
6097,4576.29
6098,5396.44
6099,4463.81
6100,4241.5
6101,4401.33
6102,4531.25
6103,3140.25
6104,4630.27
6105,4707.76
6106,5595.3
6107,4655.42
6108,5041.07
6109,4229.97
6110,4209.76
6111,1956.9875
6112,1813.73
6113,2299.64
6114,4449.32
6115,4950.57
6116,4251.94
6117,5122.91
6118,5510.95
6119,3858.91
6120,4242.96
6121,4438.71
6122,4620.7
6123,5320.76
6124,4458.09
6125,2608.65
6126,4835.41
6127,4630.236
6128,4276.58
6129,4977.71
6130,5068.49
6131,2380.98
6132,4624.06
6133,4204.87
6134,4424.08
6135,4332.01
6136,4393.91
6137,4435.56
6138,5155.48
6139,4738.97
6140,2517.66
6141,4487.29
6142,4268.76
6143,2269.53
6144,4650.8
6145,4283.84
6146,4580.68
6147,5495.38
6148,4166.92
6149,4316.43
6150,5293.14
6151,2114.98
6152,4618.0
6153,2845.415
6154,4258.63
6155,2239.7933333333335
6156,4868.72
6157,4651.05
6158,4585.61
6159,2293.35
6160,5083.79
6161,4693.29
6162,4744.15
6163,3754.51
6164,4489.51
6165,4269.39
6166,4682.84
6167,4704.48
6168,4798.76
6169,4482.96
6170,4153.46
6171,4539.79
6172,4210.413333333334
6173,4188.57
6174,4866.81
6175,5386.72
6176,2023.89
6177,4970.52
6178,4485.1
6179,3040.06
6180,4298.79
6181,3654.47
6182,4899.43
6183,4628.65
6184,3758.68
6185,4310.216666666666
6186,4249.94
6187,4690.91
6188,4699.08
6189,4336.1
6190,2755.8
6191,3585.87
6192,4447.55
6193,5210.88
6194,3729.63
6195,2171.47
6196,5205.2
6197,4311.96
6198,3881.35
6199,4695.4225
6200,4782.1
6201,3611.67
6202,4239.69
6203,4393.64
6204,2548.02
6205,4628.0
6206,3570.59
6207,4589.85
6208,4404.8845
6209,4680.25
6210,4313.13
6211,2124.86
6212,4207.18
6213,2374.97
6214,3801.25
6215,2975.28
6216,4454.071666666667
6217,4494.29
6218,2408.9266666666667
6219,4587.86
6220,4853.56
6221,4276.58
6222,2410.28
6223,4767.500666666667
6224,4423.58
6225,1872.03
6226,4324.92
6227,4989.56
6228,4377.16
6229,4393.47
6230,3901.18
6231,4902.93
6232,2455.63
6233,3381.59
6234,2215.889333333333
6235,2021.11
6236,4809.14
6237,2895.44
6238,4491.54
6239,4520.57
6240,4255.45
6241,4344.47
6242,3655.17
6243,4553.97
6244,2020.27
6245,4859.16
6246,2093.55
6247,4351.41
6248,5194.87
6249,2748.74
6250,4448.69
6251,4719.24
6252,2519.58
6253,4271.92
6254,3696.25
6255,4345.64
6256,4502.28
6257,4975.18
6258,4460.55
6259,4501.33
6260,4564.29
6261,4511.62
6262,4056.07
6263,4673.53
6264,4352.64
6265,2382.6
6266,4669.39
6267,4492.08
6268,3120.59
6269,4714.93
6270,4396.23
6271,2793.87
6272,4896.5
6273,4485.86
6274,3987.51
6275,3874.71
6276,4065.8
6277,4502.126666666667
6278,4561.96
6279,5012.54
6280,4972.06
6281,4389.09
6282,2522.38
6283,4761.29
6284,3130.07
6285,3661.71
6286,4581.7
6287,4681.84
6288,4592.15
6289,3779.23
6290,3954.31
6291,4628.46
6292,2223.01
6293,4257.18
6294,2458.3983333333335
6295,2469.4
6296,4073.34
6297,4183.45
6298,2603.34
6299,3701.88
6300,4642.474166666667
6301,2440.38
6302,4579.85
6303,4387.51
6304,2550.21
6305,4661.33
6306,5540.58
6307,4189.76
6308,4294.14
6309,4526.17
6310,5370.35
6311,1791.16
6312,2532.96
6313,4353.25
6314,4473.433333333333
6315,3841.3
6316,4743.86
6317,4287.22
6318,3819.34
6319,4844.36
6320,4592.58
6321,4850.86
6322,4412.23
6323,1921.42
6324,4124.68
6325,1698.37
6326,2258.11
6327,4851.96
6328,4283.7
6329,2129.91
6330,4184.36
6331,3452.39
6332,4304.34
6333,4979.39
6334,1829.38
6335,3138.59
6336,4118.52
6337,4442.71
6338,4313.64
6339,4139.15
6340,2069.2
6341,3469.15
6342,4445.86
6343,5460.84
6344,4592.46
6345,2301.85
6346,4903.29
6347,2301.35
6348,4547.56
6349,4262.6
6350,4354.25
6351,4462.44
6352,4671.61
6353,4208.68
6354,4340.89
6355,4035.308333333333
6356,2169.7733333333335
6357,3135.91
6358,4358.17
6359,4457.03
6360,4363.79
6361,5171.62
6362,2276.11
6363,3987.06
6364,4951.86
6365,2220.73
6366,4134.93
6367,2269.23
6368,4851.16
6369,4654.1575
6370,4792.61
6371,4395.98
6372,5126.41
6373,2717.53
6374,5486.14
6375,2108.84
6376,4465.06
6377,4240.03
6378,4349.47
6379,3401.36
6380,1735.37
6381,4724.81
6382,4493.62
6383,4237.68
6384,2349.146666666667
6385,3848.25
6386,4096.43
6387,4963.84
6388,2055.7
6389,4872.2
6390,4704.12
6391,4755.47
6392,4429.78
6393,4108.24
6394,4776.83
6395,7310.14
6396,1884.13
6397,2352.78
6398,4251.87
6399,2697.2833333333338
6400,4007.9
6401,4276.27
6402,1713.5
6403,4051.85
6404,3365.52
6405,1871.47
6406,4031.74
6407,4834.34
6408,4394.77
6409,4259.85
6410,4596.46
6411,2073.8875
6412,4669.29
6413,4675.74
6414,4270.78
6415,4842.39
6416,4258.76
6417,4899.35
6418,2316.75
6419,2575.1
6420,2372.67
6421,6148.56
6422,4686.01
6423,4812.16
6424,4094.59
6425,5386.63
6426,4978.21
6427,3891.33
6428,5265.35
6429,4692.35
6430,4811.77
6431,4397.61
6432,4403.82
6433,5083.78
6434,2891.24
6435,4784.22
6436,4808.9766666666665
6437,4607.26
6438,4703.93
6439,2948.35
6440,2341.76
6441,4140.84
6442,4932.68
6443,4056.23
6444,2625.48
6445,4406.54
6446,2475.45
6447,4229.31
6448,3791.41
6449,3778.81
6450,4212.81
6451,4807.45
6452,4676.47
6453,4147.92
6454,3044.71
6455,5395.89
6456,4501.15
6457,5227.58
6458,4308.85
6459,2692.53
6460,3982.24
6461,4149.363333333333
6462,4042.16
6463,4122.84
6464,2160.01
6465,2604.87
6466,4695.53
6467,4362.08
6468,2550.92
6469,2150.68
6470,4689.72
6471,7185.84
6472,4120.26
6473,4167.65
6474,4563.23
6475,4598.19
6476,1762.3466666666666
6477,4700.95
6478,2189.27
6479,4708.39
6480,2426.97
6481,4624.71
6482,1976.87
6483,4615.67
6484,1840.19
6485,4065.17
6486,3835.58
6487,4545.02
6488,4668.17
6489,4709.85
6490,3719.97
6491,2106.91
6492,2522.89
6493,4448.05
6494,4832.43
6495,4193.1
6496,4531.63
6497,4284.85
6498,4567.0
6499,4992.61
6500,3535.2
6501,2774.94
6502,1982.45
6503,4852.73
6504,4164.77
6505,5826.76
6506,2384.52
6507,4411.59
6508,4810.37
6509,4696.77
6510,4391.03
6511,4184.88
6512,4013.78
6513,3948.19
6514,4176.43
6515,1734.91
6516,4682.71
6517,4225.28
6518,4792.05
6519,4791.02
6520,3538.37
6521,2687.71
6522,2284.64
6523,4447.61
6524,2198.38
6525,4714.8
6526,4404.99
6527,4600.84
6528,4148.1
6529,2402.4309999999996
6530,4685.49
6531,5015.53
6532,5092.1
6533,4124.92
6534,2166.5
6535,2252.89
6536,5045.72
6537,3737.73
6538,4381.69
6539,4097.01
6540,4735.13
6541,1551.79
6542,4378.42
6543,1990.4
6544,2640.73
6545,4528.36
6546,2229.79
6547,2283.75
6548,4278.996666666667
6549,4220.49
6550,4737.41
6551,1957.49
6552,4659.48
6553,4516.17
6554,4830.07
6555,4475.77
6556,5147.07
6557,4076.54
6558,4668.1
6559,2376.84
6560,4587.71
6561,1954.1
6562,4576.13
6563,4587.17
6564,2277.1
6565,4582.43
6566,4269.61
6567,5069.12
6568,4265.44
6569,1506.61
6570,4125.94
6571,2385.26
6572,5373.45
6573,4826.51
6574,4272.72
6575,3709.18
6576,2153.92
6577,2258.13
6578,2565.23
6579,4135.8
6580,2493.65
6581,3872.65
6582,2415.39
6583,2481.88
6584,4157.66
6585,4769.85
6586,4290.46
6587,4544.7888095238095
6588,3877.81
6589,4660.96
6590,5007.95
6591,2311.6
6592,3927.65
6593,3949.63
6594,4234.57
6595,4942.21
6596,4862.96
6597,4502.98
6598,2470.46
6599,4549.4
6600,5028.65
6601,5114.46
6602,2497.62
6603,2036.68
6604,1862.64
6605,5585.94
6606,2287.8
6607,4744.16
6608,4588.445
6609,4218.37
6610,4893.06
6611,4192.04
6612,4144.75
6613,4382.39
6614,4000.25
6615,4562.98
6616,4566.06
6617,2434.54
6618,4397.73
6619,4415.88
6620,3876.05
6621,4131.97
6622,2404.09
6623,4444.49
6624,4523.21
6625,2484.53
6626,4926.68
6627,4523.07
6628,5073.02
6629,4057.18
6630,6258.03
6631,4034.8
6632,4020.9
6633,4523.66
6634,4458.01
6635,4345.14
6636,4439.7
6637,6619.71
6638,4667.99
6639,3794.92
6640,2229.1
6641,5967.46
6642,4550.84
6643,4470.78
6644,2179.24
6645,4687.14
6646,4346.5
6647,4563.96
6648,4314.74
6649,4123.18
6650,2065.85
6651,4749.95
6652,5285.21
6653,4272.73
6654,4363.81
6655,4828.8
6656,4110.91
6657,2397.37
6658,4964.74
6659,4608.68
6660,2664.72
6661,4591.08
6662,4159.37
6663,2581.68
6664,2142.4316666666664
6665,4840.26
6666,4374.98
6667,3825.29
6668,4693.06
6669,5887.39
6670,4407.73
6671,1726.88
6672,4409.64
6673,2816.66
6674,7422.38
6675,3970.97
6676,4234.66
6677,5114.85
6678,5119.81
6679,4324.71
6680,4821.61
6681,4619.48
6682,4751.63
6683,4745.21
6684,2577.83
6685,4578.75
6686,4009.59
6687,4649.0
6688,4596.28
6689,6158.02
6690,4752.06
6691,5094.34
6692,5120.39
6693,4658.88
6694,5010.82
6695,3990.77
6696,4095.71
6697,4432.286
6698,4657.83
6699,4840.6
6700,2469.68
6701,4318.08
6702,4369.82
6703,4760.2
6704,4542.47
6705,2790.27
6706,4268.09
6707,5950.08
6708,2588.18
6709,3918.9
6710,4602.35
6711,4579.26
6712,4737.8
6713,4023.7
6714,4900.1
6715,1901.78
6716,5273.31
6717,2387.33
6718,4175.15
6719,2766.92
6720,2020.66
6721,4122.82
6722,4600.3
6723,4701.74
6724,3404.68
6725,4268.55
6726,4638.52
6727,3407.39
6728,4526.64
6729,4408.08
6730,3370.4
6731,2447.9
6732,3371.5
6733,6086.6
6734,5777.77
6735,4478.53
6736,4659.19
6737,5190.88
6738,4424.3
6739,1901.96
6740,4529.1
6741,4665.51
6742,4460.93
6743,2364.34
6744,3890.96
6745,4710.54
6746,7506.75
6747,4304.93
6748,3799.93
6749,4098.97
6750,4382.17
6751,4510.03
6752,5093.61
6753,3712.26
6754,4620.36
6755,4638.86
6756,3791.4
6757,4613.23
6758,4798.32
6759,4585.28
6760,4863.3
6761,2216.17
6762,4726.81
6763,3497.15
6764,2218.09
6765,5503.44
6766,4329.36
6767,3910.36
6768,4609.345
6769,4598.78
6770,2352.64
6771,5292.57
6772,4482.295999999999
6773,3920.11
6774,4446.39
6775,4685.28
6776,4481.38
6777,3250.49
6778,2934.11
6779,4461.3
6780,4064.19
6781,4683.98
6782,4140.61
6783,2248.27
6784,4094.45
6785,2086.21
6786,3683.71
6787,3420.39
6788,5043.12
6789,4401.21
6790,2023.75
6791,4938.73
6792,4570.89
6793,4704.58
6794,4566.92
6795,5806.43
6796,4803.17
6797,4496.54
6798,4363.95
6799,5899.18
6800,4620.3
6801,2310.29
6802,5122.12
6803,4896.1
6804,4368.7
6805,5987.17
6806,4300.223333333333
6807,3938.28
6808,4443.762
6809,2933.52
6810,2565.2
6811,4176.55
6812,3790.47
6813,4782.67
6814,4683.365
6815,4863.13
6816,4714.25
6817,6416.25
6818,4329.13
6819,4901.61
6820,4970.64
6821,4774.92
6822,2609.47
6823,4341.21
6824,5133.3
6825,3886.99
6826,2180.99
6827,6680.23
6828,4471.391361471861
6829,3900.56
6830,4468.74907142857
6831,4536.08
6832,4363.47
6833,4309.21
6834,4779.82
6835,4872.45
6836,4912.96
6837,4687.87
6838,4001.88
6839,3205.15
6840,4875.1
6841,4890.98
6842,4797.68
6843,4190.52
6844,4619.57
6845,4106.72
6846,3575.13
6847,3513.75
6848,2353.96
6849,4377.18
6850,4711.83
6851,4684.95
6852,4324.66
6853,4745.38
6854,4894.58
6855,4615.82
6856,4588.75
6857,4609.75
6858,4333.37
6859,2021.0925
6860,4942.84
6861,3367.81
6862,2375.37
6863,4360.87
6864,2447.96
6865,4750.69
6866,4393.42
6867,4202.59
6868,2467.2
6869,4478.6
6870,1953.4648333333334
6871,2557.33
6872,5467.02
6873,3312.17
6874,5427.93
6875,4672.74
6876,4687.31
6877,4609.89
6878,3767.46
6879,5001.25
6880,4162.69
6881,4455.47
6882,4710.15
6883,4626.73
6884,4579.25
6885,4898.1
6886,3975.26
6887,3926.66
6888,4975.95
6889,4008.83
6890,4006.38
6891,2549.75
6892,4915.87
6893,3153.68
6894,5451.55
6895,2169.9
6896,4590.59
6897,4374.44
6898,4123.75
6899,4763.68
6900,2487.21
6901,7403.51
6902,4852.59
6903,3908.55
6904,4235.55
6905,4927.92
6906,4763.3
6907,2172.55
6908,4896.66
6909,4563.04
6910,6748.96
6911,4647.1
6912,4707.49
6913,2313.6
6914,2480.13
6915,4159.28
6916,4195.47
6917,4572.58
6918,4800.85
6919,4501.27
6920,3978.76
6921,4404.99
6922,3727.53
6923,4509.15
6924,2110.04
6925,4602.77
6926,4573.02
6927,2514.74
6928,2710.36
6929,4576.17
6930,4180.18
6931,2260.48
6932,4476.406666666667
6933,4981.55
6934,4661.28
6935,3017.46
6936,4972.04
6937,4514.62
6938,5157.12
6939,4316.21
6940,4540.38
6941,4422.84
6942,2827.57
6943,3831.1
6944,2627.31
6945,1675.89
6946,4310.216666666666
6947,5339.89
6948,4081.29
6949,4289.0
6950,4583.85
6951,4890.22
6952,2801.0
6953,4513.17
6954,4821.16
6955,4893.91
6956,5037.33
6957,3301.65
6958,4182.06
6959,4745.96
6960,4381.63
6961,4419.008666666667
6962,4516.31
6963,4601.73
6964,4506.79
6965,4842.11
6966,5274.85
6967,5863.4
6968,2203.48
6969,4267.1
6970,2390.31
6971,3088.18
6972,3042.7
6973,1345.53
6974,4520.82
6975,5353.64
6976,2695.08
6977,3251.63
6978,2177.49
6979,2571.23
6980,5049.4
6981,4773.03
6982,4572.91
6983,4156.89
6984,4415.04
6985,5564.51
6986,4598.8
6987,4313.77
6988,5303.61
6989,5205.42
6990,4001.3
6991,4864.23
6992,2365.2
6993,4377.43
6994,4712.31
6995,1885.85
6996,4007.87
6997,4654.16
6998,2429.3
6999,4178.82
7000,4676.6359999999995
7001,4328.6
7002,4749.8
7003,4896.23
7004,3925.77
7005,3953.07
7006,4412.66
7007,4453.11
7008,4332.58
7009,2456.61
7010,3703.26
7011,4738.8
7012,4604.89
7013,4439.03
7014,2238.95
7015,4800.52
7016,5053.34
7017,5476.43
7018,1931.5
7019,4804.37
7020,2297.86
7021,1645.28
7022,4369.32
7023,4495.02
7024,4572.35
7025,4571.85
7026,4490.93
7027,5584.79
7028,2013.47
7029,4971.08
7030,4594.466666666666
7031,2758.18
7032,6276.87
7033,3957.7
7034,4638.89011904762
7035,4576.48
7036,4544.7888095238095
7037,2203.21
7038,2276.71
7039,1496.88
7040,4660.33
7041,4473.44
7042,4684.963333333334
7043,4731.13
7044,4343.52
7045,4882.45
7046,4644.06
7047,2324.23
7048,4425.52
7049,6222.57
7050,4521.96
7051,1933.9466666666665
7052,3678.37
7053,4576.82
7054,3704.35
7055,3659.37
7056,4152.83
7057,5936.29
7058,4266.2
7059,2403.42
7060,5017.01
7061,3625.39
7062,4880.25
7063,1611.02
7064,4632.75
7065,2104.19
7066,3669.49
7067,3825.2
7068,4599.32
7069,4869.6925
7070,2095.44
7071,2166.73
7072,5190.89
7073,2357.84
